season,orch_id,CMI_z,cmi_cluster,cmi_label
2018_2019,00530000000000002531,0.1710836010595307,0,Old
2018_2019,00530000000000002532,0.37005055252931374,0,Old
2018_2019,00530000000000002533,0.593604236379397,0,Old
2018_2019,00530000000000002534,-0.718497645933119,1,Young
2018_2019,00530000000000002535,0.2069819489473319,0,Old
2018_2019,00530000000000002536,-0.07062243992654864,0,Old
2018_2019,00530000000000002537,0.22887715925290603,0,Old
2018_2019,00530000000000002538,-0.11124510574621228,0,Old
2018_2019,00530000000000002539,-0.30274464844371274,0,Old
2018_2019,0053000000000000253a,-0.17055312773445597,0,Old
2018_2019,0053000000000000253b,-0.3857431139065516,0,Old
2018_2019,0053000000000000253c,0.10430306520167047,0,Old
2018_2019,0053000000000000253d,-0.24866105297046384,0,Old
2018_2019,0053000000000000253e,0.00021924117772696277,0,Old
2018_2019,0053000000000000253f,0.03635222542940709,0,Old
2018_2019,00530000000000002540,0.7216773379576278,0,Old
2018_2019,00530000000000002541,-0.7704937210091454,1,Young
2018_2019,00530000000000002542,-0.35657131387866237,0,Old
2018_2019,00530000000000002543,-0.14257934686027032,0,Old
2018_2019,00530000000000002544,-0.5204932631951459,0,Old
2018_2019,00530000000000002545,0.21597361927517006,0,Old
2018_2019,00530000000000002546,0.5910846114989537,0,Old
2018_2019,00530000000000002547,0.6868530880280662,0,Old
2018_2019,00530000000000002548,-0.2845702555323,0,Old
2018_2019,00530000000000002549,0.3194195540272055,0,Old
2018_2019,0053000000000000254a,0.4051213883298453,0,Old
2018_2019,0053000000000000254b,0.8571563868408973,0,Old
2018_2019,0053000000000000254c,-0.3767665123314551,0,Old
2018_2019,0053000000000000254d,-0.19600703595571897,0,Old
2018_2019,0053000000000000254e,-0.7389025992178159,1,Young
2018_2019,0053000000000000254f,-0.017568296724636067,0,Old
2018_2019,00530000000000002550,-0.6390974194674197,1,Young
2018_2019,00530000000000002551,-0.15007415068178406,0,Old
2018_2019,00530000000000002552,-0.8925725525310108,1,Young
2018_2019,00530000000000002553,-0.4386001934394072,0,Old
2018_2019,00530000000000002554,-0.24171828539516968,0,Old
2018_2019,00530000000000002556,-0.41069928885798046,0,Old
2018_2019,00530000000000002557,-0.20390477389875916,0,Old
2018_2019,00530000000000002558,-1.9929610806213875,1,Young
2018_2019,00530000000000002559,-0.4703206821138239,0,Old
2018_2019,0053000000000000255a,-1.694284634852603,1,Young
2018_2019,0053000000000000255b,-1.3975902852559536,1,Young
2018_2019,0053000000000000255c,-0.11426471428212662,0,Old
2018_2019,0053000000000000255d,-0.6679591967307265,1,Young
2018_2019,0053000000000000255e,0.18768732494843932,0,Old
2018_2019,0053000000000000255f,-0.453442353037038,0,Old
2018_2019,00530000000000002560,0.5219964102258818,0,Old
2018_2019,00530000000000002561,0.4400879039939278,0,Old
2018_2019,00530000000000002562,0.5362757811521468,0,Old
2018_2019,00530000000000002563,0.46033465514214944,0,Old
2018_2019,00530000000000002564,0.42761091470765467,0,Old
2018_2019,00530000000000002565,0.3227579189108625,0,Old
2018_2019,00530000000000002566,0.6037799169208868,0,Old
2018_2019,00530000000000002567,0.18016203943063547,0,Old
2018_2019,00530000000000002568,0.2739611818566178,0,Old
2018_2019,00530000000000002569,0.058757382565132056,0,Old
2018_2019,0053000000000000256a,0.49591507708283217,0,Old
2018_2019,0053000000000000256b,-0.3781152781893703,0,Old
2018_2019,0053000000000000256c,-0.8086939132150854,1,Young
2018_2019,0053000000000000257c,0.2526495382186601,0,Old
2018_2019,00530000000000002593,-1.7542255817688095,1,Young
2018_2019,005300000000000025ad,0.33000988952577825,0,Old
2018_2019,005300000000000025fb,-0.9475240659255574,1,Young
2018_2019,00530000000000002f22,-1.0297614482099497,1,Young
2018_2019,00530000000000002f23,-0.05026250257985732,0,Old
2018_2019,00530000000000002f24,0.18230730139562765,0,Old
2018_2019,00530000000000003799,-0.9037021391935273,1,Young
2018_2019,0053000000000000379a,-1.132391949598269,1,Young
2018_2019,0053000000000000379b,0.7197486451646083,0,Old
2018_2019,0053000000000000379c,-0.05456813701622774,0,Old
2018_2019,0053000000000000379d,0.5128191518183453,0,Old
2018_2019,005300000000000037c5,-0.359344604843265,0,Old
2018_2019,005300000000000037c6,-0.30489377992083855,0,Old
2018_2019,005300000000000037c7,-0.603260056815568,1,Young
2018_2019,005300000000000037c8,-0.29361176170591113,0,Old
2018_2019,005300000000000037ca,-0.37907835724146005,0,Old
2018_2019,005300000000000037cb,-0.287482094051825,0,Old
2018_2019,005300000000000037cc,-0.26967471080317523,0,Old
2018_2019,005300000000000037cd,-0.8328214863353618,1,Young
2018_2019,005300000000000037ce,-0.13730166297296403,0,Old
2018_2019,005300000000000037cf,-0.71454925472003,1,Young
2018_2019,005300000000000037d0,-0.39287857510015173,0,Old
2018_2019,005300000000000037d1,-0.42925620869231085,0,Old
2018_2019,005300000000000037d2,-0.9791004106009867,1,Young
2018_2019,005300000000000037d3,-0.7231756559085654,1,Young
2018_2019,005300000000000037d4,-0.9799287123350584,1,Young
2018_2019,005300000000000037d5,-0.8873172530341815,1,Young
2018_2019,005300000000000037d6,-0.7127498836899687,1,Young
2018_2019,005300000000000037d7,0.3729569914165445,0,Old
2018_2019,005300000000000037d8,-2.5703674797635188,1,Young
2018_2019,005300000000000037d9,0.022932980711336603,0,Old
2018_2019,005300000000000037da,-1.0738240173451128,1,Young
2018_2019,005300000000000037db,-1.3514384182097299,1,Young
2018_2019,005300000000000037dc,-2.3429023919047864,1,Young
2018_2019,005300000000000037dd,-0.7415071786343527,1,Young
2018_2019,005300000000000037de,-0.6972275615418388,1,Young
2018_2019,005300000000000037df,-1.5980966487227974,1,Young
2018_2019,005300000000000037e0,-0.8745490979452829,1,Young
2018_2019,005300000000000037e1,-2.397194808129409,1,Young
2018_2019,005300000000000037e2,-1.4140752285034535,1,Young
2018_2019,005300000000000037e3,-2.318637374877613,1,Young
2018_2019,005300000000000037e4,-0.8729217707056486,1,Young
2018_2019,005300000000000037e5,-2.2890011103435084,1,Young
2018_2019,005300000000000037e6,0.12634137572522391,0,Old
2018_2019,005300000000000037e9,-0.05333873993527562,0,Old
2018_2019,005300000000000037eb,1.0289467920944777,0,Old
2018_2019,005300000000000037ec,-0.11881217642744601,0,Old
2018_2019,005300000000000037ed,0.5101590104430801,0,Old
2018_2019,005300000000000037ee,0.4291084191575594,0,Old
2018_2019,005300000000000037ef,0.9210668110858886,0,Old
2018_2019,005300000000000037f1,0.3740491481110405,0,Old
2018_2019,005300000000000037f2,0.31223578632340987,0,Old
2018_2019,005300000000000037f3,0.4722462371405212,0,Old
2018_2019,005300000000000037f4,0.5326288632071566,0,Old
2018_2019,005300000000000037f5,-0.09270781475334211,0,Old
2018_2019,005300000000000037f6,0.08248168068971566,0,Old
2018_2019,005300000000000037f7,0.9274062137204816,0,Old
2018_2019,005300000000000037f8,0.08009674349793879,0,Old
2018_2019,005300000000000037f9,0.8388546959666996,0,Old
2018_2019,005300000000000037fa,-0.11855802395249912,0,Old
2018_2019,005300000000000037fb,0.7106057228603228,0,Old
2018_2019,005300000000000037fc,0.7407598803190296,0,Old
2018_2019,005300000000000037fd,0.385274514919894,0,Old
2018_2019,005300000000000037fe,0.21544575308260636,0,Old
2018_2019,005300000000000037ff,0.331954373855139,0,Old
2018_2019,00530000000000003800,0.11133658131407818,0,Old
2018_2019,00530000000000003801,0.284578948965404,0,Old
2018_2019,00530000000000003803,-0.8932811023489979,1,Young
2018_2019,00530000000000003804,-0.31441178446855755,0,Old
2018_2019,00530000000000003805,0.3573148125438565,0,Old
2018_2019,00530000000000003806,0.6578286136302433,0,Old
2018_2019,00530000000000003807,0.47253638520105823,0,Old
2018_2019,0053000000000000380b,-0.23477298870990038,0,Old
2018_2019,0053000000000000380c,0.8702576084125415,0,Old
2018_2019,0053000000000000380d,0.5754626931441593,0,Old
2018_2019,0053000000000000380e,0.0,0,Old
2018_2019,0053000000000000380f,-0.4801816789063101,0,Old
2018_2019,00530000000000003815,0.7848263636568081,0,Old
2018_2019,00530000000000003817,-0.07087427640489029,0,Old
2018_2019,00530000000000003818,-0.5741802132112312,0,Old
2018_2019,00530000000000003819,0.2277237274608633,0,Old
2018_2019,0053000000000000381a,0.5781306679774517,0,Old
2018_2019,0053000000000000381b,-0.743170045674631,1,Young
2018_2019,0053000000000000381c,-0.5723890852923456,0,Old
2018_2019,0053000000000000381e,0.22900136725778533,0,Old
2018_2019,0053000000000000381f,0.2689474433680152,0,Old
2018_2019,00530000000000003820,0.49172014951155024,0,Old
2018_2019,00530000000000003822,0.2693467276165072,0,Old
2018_2019,00530000000000003823,0.43225891419020773,0,Old
2018_2019,00530000000000003824,-0.4631578109676544,0,Old
2018_2019,00530000000000003825,0.41110091599013693,0,Old
2018_2019,00530000000000003826,0.5666599862013034,0,Old
2018_2019,00530000000000003827,0.4092668285889877,0,Old
2018_2019,00530000000000003828,0.5026807572725944,0,Old
2018_2019,00530000000000003829,0.4569203494310542,0,Old
2018_2019,0053000000000000435a,-2.2723386311444687,1,Young
2018_2019,005300000000000048a0,-1.3024228281225942,1,Young
2018_2019,005300000000000048ea,-1.9728049026978065,1,Young
2018_2019,005300000000000048ee,-0.3383332019544111,0,Old
2018_2019,005300000000000049b7,0.7770506802305962,0,Old
2018_2019,005300000000000049cb,0.5135333453381308,0,Old
2018_2019,005300000000000049cd,-1.9098453680334084,1,Young
