season,orch_id,z_slope_Intensity,z_level_Intensity_t5,Q,K,cluster,best_soft,uncertain,label,CMI
2019_2020,005300000000000051b4,0.7268302566999252,0.40816410437095696,0.6366111646983843,2,0,0.6825098336958682,0,Cover,-0.061094675677659
2019_2020,005300000000000051b5,-0.3785175747358437,0.2932882207441311,0.5362083910525953,2,1,0.7314737014931396,0,NoCover,0.0711906118602677
2019_2020,005300000000000051b6,0.003011517679503609,-0.6702332308546377,0.5122316384383886,2,1,0.7753372969043971,0,NoCover,0.4624686748394503
2019_2020,005300000000000051b7,-0.00015957921043360207,0.0202360045485702,0.1443391462467698,2,1,0.7927879303539888,0,NoCover,0.2421877014406054
2019_2020,005300000000000051b8,2.602219774746583,1.8399036089052627,0.4133758069357463,2,0,0.6420247016286651,1,Cover,-2.122992049953873
2019_2020,005300000000000051b9,1.7297929037906283,0.47557689608885867,0.591949807428011,2,0,0.685403327381497,0,Cover,-2.276783689156284
2019_2020,005300000000000051ba,0.500873870724572,-0.7391756054989652,0.6722607027794685,2,1,0.6502901232251996,0,NoCover,-1.0042639875295984
2019_2020,005300000000000051bb,-0.0801373444358631,-0.6515929554432532,0.23920265150617476,2,1,0.7947613185480474,0,NoCover,-0.0748909469928738
2019_2020,005300000000000051bc,-0.47276814650210236,-1.4449801454988445,0.5586696482681303,2,1,0.6832785920689781,0,NoCover,-0.3586449611129678
2019_2020,005300000000000051bd,0.2144627398916876,-0.16028429050727133,0.5922045233476018,2,1,0.7349880644815276,0,NoCover,-0.189809850413006
2019_2020,005300000000000051be,0.0849406379662782,-0.40449142335422994,0.1968783615903529,2,1,0.8015531563680075,0,NoCover,-0.9849633026123162
2019_2020,005300000000000051c0,-0.40770388780968403,0.10496688154359238,0.43140107054555527,2,1,0.8126095377415989,0,NoCover,1.2243670451293545
2019_2020,005300000000000051c1,0.9117879587290473,-0.2459430069799167,0.6691852903301654,2,1,0.502386490023897,1,NoCover,-0.689340870693441
2019_2020,005300000000000051c2,0.21000251282090693,-0.8211750948942951,0.7802656892633695,2,1,0.7092995007301499,0,NoCover,0.366116228060487
2019_2020,005300000000000051c3,-0.0,-0.03435461672661501,0.10106878106025077,2,1,0.8150503505708213,0,NoCover,0.5954716071155631
2019_2020,005300000000000051c4,0.45798202997252635,-0.98980112840043,0.7513007824637183,2,1,0.6501987786142074,0,NoCover,0.6293668610748445
2019_2020,005300000000000051c5,1.0006243917007003,0.24969865628554838,0.6729122307202744,2,0,0.6607098852714384,0,Cover,-0.9657300051078812
2019_2020,005300000000000051c6,-0.4669856426565739,-0.8423865312302722,0.4112877437001727,2,1,0.7660398803794792,0,NoCover,-0.7292212040262557
2019_2020,005300000000000051c7,2.3655257632548197,1.5894450476183821,0.5213794720254055,2,0,0.6601063223113515,1,Cover,-0.6279662387950768
2019_2020,005300000000000051c8,0.23435739225836974,0.24294949860137338,0.6070890974155643,2,1,0.5890601241451279,1,NoCover,-0.2131217039625209
2019_2020,005300000000000051c9,-0.17849528667080963,-0.3434472613254632,0.12745635555852114,2,1,0.9152935887082172,0,NoCover,-0.2027501850739263
