orch_id,season_from,season_to,flip,magnitude,distance
00530000000000004db7,2022_2023,2023_2024,0,Small,0.15559497813032863
00530000000000004db8,2018_2019,2019_2020,0,Small,0.4138781666284438
00530000000000004db8,2019_2020,2020_2021,0,Small,0.6708860096810308
00530000000000004db8,2020_2021,2021_2022,0,Small,0.7177215434444392
00530000000000004db8,2021_2022,2022_2023,0,Small,0.3152387713433797
00530000000000004db8,2022_2023,2023_2024,0,Medium,0.8799686111412901
00530000000000004dbb,2018_2019,2019_2020,0,Medium,0.981499785945947
00530000000000004dbb,2019_2020,2020_2021,0,Small,0.6975575459568139
00530000000000004dbb,2020_2021,2021_2022,0,Medium,0.914120159720296
00530000000000004dbb,2021_2022,2022_2023,0,Large,1.3696102802367653
00530000000000004dbb,2022_2023,2023_2024,0,Small,0.5707451013982364
00530000000000004dbe,2018_2019,2019_2020,1,Large,1.656448552062702
00530000000000004dbe,2019_2020,2020_2021,1,Large,2.167993498433793
00530000000000004dbe,2020_2021,2021_2022,0,Small,0.47384414587366946
00530000000000004dbe,2021_2022,2022_2023,0,Small,0.7312874658762952
00530000000000004dbe,2022_2023,2023_2024,0,Small,0.24193636569365684
00530000000000004dc8,2018_2019,2019_2020,0,Large,1.5017549740530085
00530000000000004dc8,2019_2020,2020_2021,0,Small,0.26842259710038474
00530000000000004dc8,2020_2021,2021_2022,0,Small,0.2824353776324746
00530000000000004dc8,2021_2022,2022_2023,0,Medium,0.9439071572063101
00530000000000004dc8,2022_2023,2023_2024,0,Small,0.7315656760345177
00530000000000004dc9,2018_2019,2019_2020,0,Medium,1.1732388210292717
00530000000000004dc9,2019_2020,2020_2021,0,Medium,1.0161248036178592
00530000000000004dc9,2020_2021,2021_2022,0,Large,1.484490759493283
00530000000000004dc9,2021_2022,2022_2023,0,Large,1.327657888606701
00530000000000004dc9,2022_2023,2023_2024,0,Small,0.43451851368167316
00530000000000004df3,2018_2019,2019_2020,1,Large,2.1327118251438426
00530000000000004df3,2019_2020,2020_2021,0,Small,0.4286454236792727
00530000000000004df3,2020_2021,2021_2022,0,Small,0.4666451465573298
00530000000000004df3,2021_2022,2022_2023,0,Small,0.33854783039762665
00530000000000004df3,2022_2023,2023_2024,0,Small,0.7066938685049085
00530000000000004df6,2018_2019,2019_2020,1,Large,1.6949952942074584
00530000000000004df6,2019_2020,2020_2021,0,Medium,0.7706868684323066
00530000000000004df6,2020_2021,2021_2022,0,Small,0.38394369782792287
00530000000000004df6,2021_2022,2022_2023,0,Small,0.3740281722233244
00530000000000004df6,2022_2023,2023_2024,0,Medium,0.9273047667711658
00530000000000004df9,2018_2019,2019_2020,0,Small,0.7277239359939736
00530000000000004df9,2019_2020,2020_2021,0,Medium,0.7980765757440087
00530000000000004df9,2020_2021,2021_2022,0,Small,0.5644825089096768
00530000000000004df9,2021_2022,2022_2023,0,Small,0.22291372203739557
00530000000000004df9,2022_2023,2023_2024,0,Medium,1.0712409496151802
00530000000000004dff,2018_2019,2019_2020,0,Large,1.4633225452876022
00530000000000004dff,2019_2020,2020_2021,0,Small,0.3894747229476836
00530000000000004dff,2020_2021,2021_2022,0,Medium,0.9383128791227232
00530000000000004dff,2021_2022,2022_2023,0,Small,0.39435350526921353
00530000000000004dff,2022_2023,2023_2024,0,Small,0.6567362161731674
00530000000000004e00,2018_2019,2019_2020,0,Small,0.6249468858254339
00530000000000004e00,2019_2020,2020_2021,1,Small,0.7425850289410613
00530000000000004e00,2020_2021,2021_2022,1,Medium,0.7588193145670402
00530000000000004e00,2021_2022,2022_2023,0,Small,0.7301439760627384
00530000000000004e00,2022_2023,2023_2024,0,Medium,0.8416126875083167
00530000000000004e01,2018_2019,2019_2020,0,Small,0.3978908662823892
00530000000000004e01,2019_2020,2020_2021,0,Small,0.6003466344177337
00530000000000004e01,2020_2021,2021_2022,0,Medium,0.8364733996060364
00530000000000004e01,2021_2022,2022_2023,0,Small,0.05227459555333692
00530000000000004e01,2022_2023,2023_2024,0,Small,0.3096524148859374
00530000000000004e03,2018_2019,2019_2020,1,Medium,0.9334347007121281
