orch_id,mask,longest,years_active,ever_cover,never_cover
0055000000000000764b,2,1,1,True,False
0055000000000000764e,32,1,1,True,False
0055000000000000764f,2,1,1,True,False
00550000000000007651,40,1,2,True,False
00550000000000007652,24,2,2,True,False
00550000000000007655,6,2,2,True,False
0055000000000000765a,32,1,1,True,False
0055000000000000765c,44,2,3,True,False
0055000000000000765e,12,2,2,True,False
00550000000000007660,14,3,3,True,False
00550000000000007661,116,3,4,True,False
00550000000000007663,4,1,1,True,False
00550000000000007666,2,1,1,True,False
00550000000000007667,2,1,1,True,False
00550000000000007669,12,2,2,True,False
0055000000000000766a,40,1,2,True,False
0055000000000000766b,54,2,4,True,False
0055000000000000766c,10,1,2,True,False
0055000000000000766e,2,1,1,True,False
00550000000000007673,2,1,1,True,False
00550000000000007676,12,2,2,True,False
00550000000000007678,82,1,3,True,False
00550000000000007679,22,2,3,True,False
0055000000000000767c,12,2,2,True,False
00550000000000007682,2,1,1,True,False
00550000000000007684,32,1,1,True,False
00550000000000007686,16,1,1,True,False
00550000000000007688,34,1,2,True,False
00550000000000007689,46,3,4,True,False
0055000000000000768b,40,1,2,True,False
0055000000000000768c,40,1,2,True,False
0055000000000000768d,16,1,1,True,False
0055000000000000768e,12,2,2,True,False
00550000000000007691,12,2,2,True,False
00550000000000007694,92,3,4,True,False
00550000000000007695,96,2,2,True,False
00550000000000007696,104,2,3,True,False
00550000000000007698,10,1,2,True,False
00550000000000007699,112,3,3,True,False
0055000000000000769a,112,3,3,True,False
0055000000000000769f,32,1,1,True,False
005500000000000076a0,102,2,4,True,False
005500000000000076a1,2,1,1,True,False
005500000000000076a2,42,1,3,True,False
005500000000000076a3,58,3,4,True,False
005500000000000076a4,8,1,1,True,False
005500000000000076a9,78,3,4,True,False
005500000000000076aa,28,3,3,True,False
005500000000000076af,64,1,1,True,False
005500000000000076b0,44,2,3,True,False
005500000000000076b2,102,2,4,True,False
005500000000000076b3,16,1,1,True,False
005500000000000076b4,2,1,1,True,False
005500000000000076b7,72,1,2,True,False
005500000000000076b9,4,1,1,True,False
005500000000000076bb,64,1,1,True,False
005500000000000076bd,96,2,2,True,False
005500000000000076c1,66,1,2,True,False
005500000000000076c5,8,1,1,True,False
005500000000000076c9,6,2,2,True,False
005500000000000076ca,2,1,1,True,False
005500000000000076cc,64,1,1,True,False
005500000000000076ce,8,1,1,True,False
