orch_id,mask,longest,years_active,ever_cover,never_cover
00570000000000000c51,20,1,2,True,False
00570000000000000c52,32,1,1,True,False
00570000000000000c53,32,1,1,True,False
00570000000000000c5c,32,1,1,True,False
00570000000000000c5d,32,1,1,True,False
00570000000000000c5e,47,4,5,True,False
00570000000000000c62,14,3,3,True,False
00570000000000000c63,12,2,2,True,False
00570000000000000c64,14,3,3,True,False
00570000000000000c65,12,2,2,True,False
00570000000000000c66,12,2,2,True,False
00570000000000000c67,12,2,2,True,False
00570000000000000c6b,12,2,2,True,False
00570000000000000c6d,12,2,2,True,False
00570000000000000c6e,51,2,4,True,False
00570000000000000c6f,12,2,2,True,False
00570000000000000c7d,51,2,4,True,False
00570000000000000c80,51,2,4,True,False
00570000000000000c86,2,1,1,True,False
00570000000000000c8e,2,1,1,True,False
00570000000000000c91,32,1,1,True,False
00570000000000000c95,4,1,1,True,False
00570000000000000c96,32,1,1,True,False
00570000000000000c97,12,2,2,True,False
00570000000000000c98,4,1,1,True,False
00570000000000000c99,44,2,3,True,False
00570000000000000c9a,32,1,1,True,False
00570000000000000c9b,4,1,1,True,False
00570000000000000c9c,4,1,1,True,False
00570000000000000c9d,32,1,1,True,False
00570000000000000ca0,6,2,2,True,False
00570000000000000ca1,12,2,2,True,False
00570000000000000ca2,12,2,2,True,False
00570000000000000ca3,1,1,1,True,False
00570000000000000fd0,2,1,1,True,False
00570000000000000fd4,2,1,1,True,False
0057000000000000526e,63,6,6,True,False
005700000000000056ba,9,1,2,True,False
005700000000000056bb,25,2,3,True,False
005700000000000075be,40,1,2,True,False
005700000000000075bf,32,1,1,True,False
005700000000000075c3,16,1,1,True,False
00570000000000007629,40,1,2,True,False
00570000000000007661,40,1,2,True,False
00570000000000007669,63,6,6,True,False
0057000000000000766a,63,6,6,True,False
0057000000000000766e,31,5,5,True,False
00570000000000007672,23,3,4,True,False
0057000000000000768d,9,1,2,True,False
005700000000000076ab,25,2,3,True,False
005700000000000076af,6,2,2,True,False
005700000000000076c9,18,1,2,True,False
005700000000000076d9,54,2,4,True,False
005700000000000076e5,48,2,2,True,False
005700000000000076f1,10,1,2,True,False
005700000000000076ff,16,1,1,True,False
00570000000000007701,33,1,2,True,False
00570000000000007702,32,1,1,True,False
00570000000000007703,33,1,2,True,False
0057000000000000778c,32,1,1,True,False
0057000000000000778d,1,1,1,True,False
0057000000000000778f,63,6,6,True,False
005700000000000089cf,32,1,1,True,False
00570000000000008b3a,31,5,5,True,False
00570000000000008b3b,11,2,3,True,False
00570000000000008b3c,59,3,5,True,False
00570000000000008b3d,62,5,5,True,False
00570000000000008b3e,19,2,3,True,False
00570000000000008b3f,31,5,5,True,False
00570000000000008b40,31,5,5,True,False
00570000000000008b42,59,3,5,True,False
00570000000000008b44,43,2,4,True,False
00570000000000008b46,56,3,3,True,False
00570000000000008b47,16,1,1,True,False
00570000000000008b4c,17,1,2,True,False
00570000000000008b4d,56,3,3,True,False
00570000000000008b4e,31,5,5,True,False
00570000000000008b4f,1,1,1,True,False
00570000000000008b50,23,3,4,True,False
00570000000000008b51,8,1,1,True,False
00570000000000008b52,24,2,2,True,False
00570000000000008b53,1,1,1,True,False
00570000000000008b54,18,1,2,True,False
00570000000000008b56,27,2,4,True,False
00570000000000008b57,42,1,3,True,False
00570000000000008b59,16,1,1,True,False
00570000000000008b5a,11,2,3,True,False
00570000000000008b5d,32,1,1,True,False
00570000000000008b5f,16,1,1,True,False
00570000000000008b60,16,1,1,True,False
00570000000000008b63,35,2,3,True,False
00570000000000008b64,8,1,1,True,False
00570000000000008b65,35,2,3,True,False
00570000000000008b66,2,1,1,True,False
00570000000000008b68,27,2,4,True,False
00570000000000008b69,32,1,1,True,False
00570000000000008b6a,1,1,1,True,False
00570000000000008b6b,58,3,4,True,False
00570000000000008b6c,3,2,2,True,False
00570000000000008b6f,38,2,3,True,False
00570000000000008b70,3,2,2,True,False
00570000000000008b72,25,2,3,True,False
00570000000000008b73,18,1,2,True,False
00570000000000008b74,36,1,2,True,False
00570000000000008c04,2,1,1,True,False
00570000000000008c05,15,4,4,True,False
00570000000000008c27,22,2,3,True,False
00570000000000008c2a,7,3,3,True,False
00570000000000008c2e,22,2,3,True,False
00570000000000008c2f,22,2,3,True,False
00570000000000008c32,2,1,1,True,False
00570000000000008c42,8,1,1,True,False
00570000000000008c43,2,1,1,True,False
00570000000000008c58,26,2,3,True,False
00570000000000008c5b,1,1,1,True,False
00570000000000008c5c,5,1,2,True,False
00570000000000008c62,21,1,3,True,False
00570000000000008c65,27,2,4,True,False
00570000000000008c67,16,1,1,True,False
00570000000000008c68,15,4,4,True,False
00570000000000008c6a,15,4,4,True,False
00570000000000008c6e,1,1,1,True,False
00570000000000008c77,16,1,1,True,False
00570000000000008c78,1,1,1,True,False
00570000000000008c80,3,2,2,True,False
00570000000000008c87,16,1,1,True,False
00570000000000008c8a,3,2,2,True,False
00570000000000008c8b,1,1,1,True,False
00570000000000008c8d,3,2,2,True,False
00570000000000008c8e,3,2,2,True,False
00570000000000008c8f,1,1,1,True,False
00570000000000008c92,8,1,1,True,False
00570000000000008c97,1,1,1,True,False
00570000000000008c9c,34,1,2,True,False
00570000000000008c9f,1,1,1,True,False
00570000000000008ca9,9,1,2,True,False
00570000000000008cad,6,2,2,True,False
00570000000000008cae,45,2,4,True,False
00570000000000008cb1,14,3,3,True,False
00570000000000008cb3,9,1,2,True,False
00570000000000008cb6,1,1,1,True,False
00570000000000008cba,3,2,2,True,False
00570000000000008cbe,3,2,2,True,False
00570000000000008cca,1,1,1,True,False
00570000000000008ccb,7,3,3,True,False
00570000000000008ccc,29,3,4,True,False
00570000000000008ccd,2,1,1,True,False
00570000000000008cce,7,3,3,True,False
00570000000000008ccf,8,1,1,True,False
00570000000000008cd0,1,1,1,True,False
00570000000000008cd1,8,1,1,True,False
00570000000000008cd4,57,3,4,True,False
00570000000000008cd5,63,6,6,True,False
00570000000000008cd6,32,1,1,True,False
00570000000000008cd9,29,3,4,True,False
00570000000000008cda,5,1,2,True,False
00570000000000008cdc,61,4,5,True,False
00570000000000008cdd,4,1,1,True,False
00570000000000008ce1,7,3,3,True,False
00570000000000008ce3,15,4,4,True,False
00570000000000008ce8,18,1,2,True,False
00570000000000008cec,1,1,1,True,False
00570000000000008ced,3,2,2,True,False
00570000000000008cee,2,1,1,True,False
00570000000000008cf0,18,1,2,True,False
00570000000000008cf2,16,1,1,True,False
00570000000000008cf3,7,3,3,True,False
00570000000000008cf4,7,3,3,True,False
00570000000000008cf5,24,2,2,True,False
00570000000000008cf7,59,3,5,True,False
00570000000000008cf8,8,1,1,True,False
00570000000000008cf9,8,1,1,True,False
00570000000000008cfa,3,2,2,True,False
00570000000000008cff,31,5,5,True,False
00570000000000008d00,32,1,1,True,False
00570000000000008d01,11,2,3,True,False
00570000000000008d04,5,1,2,True,False
00570000000000008d07,1,1,1,True,False
00570000000000008d09,1,1,1,True,False
00570000000000008d0c,3,2,2,True,False
00570000000000008d0e,8,1,1,True,False
00570000000000008d15,9,1,2,True,False
00570000000000008d16,17,1,2,True,False
00570000000000008d19,31,5,5,True,False
00570000000000008d1a,63,6,6,True,False
00570000000000008d21,63,6,6,True,False
00570000000000008d2c,1,1,1,True,False
00570000000000008d2d,1,1,1,True,False
00570000000000008d30,25,2,3,True,False
00570000000000008d33,1,1,1,True,False
00570000000000008d34,1,1,1,True,False
00570000000000008d35,17,1,2,True,False
00570000000000008d36,3,2,2,True,False
00570000000000008d3c,2,1,1,True,False
00570000000000008d3d,17,1,2,True,False
00570000000000008d42,16,1,1,True,False
00570000000000008d43,16,1,1,True,False
00570000000000008d45,16,1,1,True,False
00570000000000008d47,16,1,1,True,False
00570000000000008d4b,32,1,1,True,False
00570000000000008d4e,16,1,1,True,False
00570000000000008d50,16,1,1,True,False
00570000000000008d51,16,1,1,True,False
00570000000000008d52,5,1,2,True,False
00570000000000008d5b,14,3,3,True,False
00570000000000008d5c,18,1,2,True,False
00570000000000008d6d,9,1,2,True,False
00570000000000008d6e,2,1,1,True,False
00570000000000008d71,7,3,3,True,False
00570000000000008d72,18,1,2,True,False
00570000000000008d73,19,2,3,True,False
00570000000000008d78,9,1,2,True,False
00570000000000008d79,33,1,2,True,False
00570000000000008d7a,32,1,1,True,False
00570000000000008d7b,5,1,2,True,False
00570000000000008d80,11,2,3,True,False
00570000000000008d81,13,2,3,True,False
00570000000000008d84,40,1,2,True,False
00570000000000008d8d,21,1,3,True,False
00570000000000008d8f,2,1,1,True,False
00570000000000008d90,17,1,2,True,False
00570000000000008d91,32,1,1,True,False
00570000000000008d94,5,1,2,True,False
00570000000000008d9b,14,3,3,True,False
00570000000000008d9e,32,1,1,True,False
00570000000000008da0,25,2,3,True,False
00570000000000008da1,57,3,4,True,False
00570000000000008da5,1,1,1,True,False
00570000000000008da7,6,2,2,True,False
00570000000000008da8,13,2,3,True,False
00570000000000008da9,4,1,1,True,False
00570000000000008dab,6,2,2,True,False
00570000000000008dac,15,4,4,True,False
00570000000000008dad,31,5,5,True,False
00570000000000008daf,2,1,1,True,False
00570000000000008db2,6,2,2,True,False
00570000000000008db5,31,5,5,True,False
00570000000000008db6,31,5,5,True,False
00570000000000008db7,63,6,6,True,False
00570000000000008db8,20,1,2,True,False
00570000000000008db9,5,1,2,True,False
00570000000000008dba,2,1,1,True,False
00570000000000008dc1,17,1,2,True,False
00570000000000008dc3,21,1,3,True,False
00570000000000008dc4,55,3,5,True,False
00570000000000008dc5,4,1,1,True,False
00570000000000008dc6,55,3,5,True,False
00570000000000008dc7,47,4,5,True,False
00570000000000008dcd,55,3,5,True,False
00570000000000008dce,23,3,4,True,False
00570000000000008dcf,63,6,6,True,False
00570000000000008dd0,55,3,5,True,False
00570000000000008dd1,55,3,5,True,False
00570000000000008dd2,1,1,1,True,False
00570000000000008dd3,16,1,1,True,False
00570000000000008dd6,17,1,2,True,False
00570000000000008dd8,23,3,4,True,False
00570000000000008ddb,27,2,4,True,False
00570000000000008ddd,12,2,2,True,False
00570000000000008de2,32,1,1,True,False
00570000000000008de3,32,1,1,True,False
00570000000000008de6,63,6,6,True,False
00570000000000008dea,12,2,2,True,False
00570000000000008deb,32,1,1,True,False
00570000000000008dec,47,4,5,True,False
00570000000000008df8,8,1,1,True,False
00570000000000008df9,2,1,1,True,False
00570000000000008dfe,48,2,2,True,False
00570000000000008e01,1,1,1,True,False
00570000000000008e06,26,2,3,True,False
00570000000000008e08,2,1,1,True,False
00570000000000008e0b,20,1,2,True,False
00570000000000008e15,17,1,2,True,False
00570000000000008e1a,1,1,1,True,False
00570000000000008e1b,1,1,1,True,False
00570000000000008e20,16,1,1,True,False
00570000000000008e21,32,1,1,True,False
00570000000000008e25,8,1,1,True,False
00570000000000008e28,8,1,1,True,False
00570000000000008e2a,1,1,1,True,False
00570000000000008e2b,16,1,1,True,False
00570000000000008e2e,33,1,2,True,False
00570000000000008e32,8,1,1,True,False
00570000000000008e33,8,1,1,True,False
00570000000000008e3a,2,1,1,True,False
00570000000000008e3d,11,2,3,True,False
00570000000000008e3e,1,1,1,True,False
00570000000000008e3f,4,1,1,True,False
00570000000000008e40,32,1,1,True,False
00570000000000008e41,63,6,6,True,False
00570000000000008e42,31,5,5,True,False
00570000000000008e43,31,5,5,True,False
00570000000000008e47,32,1,1,True,False
00570000000000008e49,11,2,3,True,False
00570000000000008e4c,19,2,3,True,False
00570000000000008e4d,15,4,4,True,False
00570000000000008e4e,28,3,3,True,False
00570000000000008e51,12,2,2,True,False
00570000000000008e52,11,2,3,True,False
00570000000000008e58,2,1,1,True,False
00570000000000008e5b,25,2,3,True,False
00570000000000008e5d,6,2,2,True,False
00570000000000008e5e,30,4,4,True,False
