orch_id,mask,longest,years_active,ever_cover,never_cover
005c0000000000003e32,14,3,3,True,False
005c0000000000003e33,46,3,4,True,False
005c0000000000003e34,42,1,3,True,False
005c0000000000003e35,6,2,2,True,False
005c0000000000003e37,14,3,3,True,False
005c0000000000003e38,6,2,2,True,False
005c0000000000003e39,25,2,3,True,False
005c0000000000003e3a,32,1,1,True,False
005c0000000000003e3b,12,2,2,True,False
005c0000000000003e3c,14,3,3,True,False
005c0000000000003e3d,2,1,1,True,False
005c0000000000003e3e,56,3,3,True,False
005c0000000000003e3f,32,1,1,True,False
005c0000000000003e40,26,2,3,True,False
005c0000000000003e41,56,3,3,True,False
005c0000000000003e43,17,1,2,True,False
005c0000000000003e44,53,2,4,True,False
005c0000000000003e45,11,2,3,True,False
005c0000000000003e46,11,2,3,True,False
005c0000000000003e47,7,3,3,True,False
005c0000000000003e49,7,3,3,True,False
005c0000000000003e4b,7,3,3,True,False
005c0000000000003e4c,1,1,1,True,False
005c0000000000003e4d,15,4,4,True,False
005c0000000000003e4e,11,2,3,True,False
005c0000000000003e4f,15,4,4,True,False
005c0000000000003e50,1,1,1,True,False
005c0000000000003e52,15,4,4,True,False
005c0000000000003e53,7,3,3,True,False
005c0000000000003e54,15,4,4,True,False
005c0000000000003e57,15,4,4,True,False
005c0000000000003e58,7,3,3,True,False
005c0000000000003e59,20,1,2,True,False
005c0000000000003e5a,49,2,3,True,False
005c0000000000003e5b,1,1,1,True,False
005c0000000000003e5c,3,2,2,True,False
005c0000000000003e5d,3,2,2,True,False
005c0000000000003e5e,51,2,4,True,False
005c0000000000003e5f,7,3,3,True,False
005c0000000000003e60,3,2,2,True,False
005c0000000000003e63,36,1,2,True,False
005c0000000000003e64,59,3,5,True,False
005c0000000000003e65,3,2,2,True,False
005c0000000000003e67,53,2,4,True,False
005c0000000000003e69,7,3,3,True,False
005c0000000000003e6a,48,2,2,True,False
005c0000000000003e6b,2,1,1,True,False
005c0000000000003e6c,19,2,3,True,False
005c0000000000003e6d,7,3,3,True,False
005c0000000000003e6e,51,2,4,True,False
005c0000000000003e6f,3,2,2,True,False
005c0000000000003e72,1,1,1,True,False
005c0000000000003e73,52,2,3,True,False
005c0000000000003e75,7,3,3,True,False
005c0000000000003e76,59,3,5,True,False
005c0000000000003e78,3,2,2,True,False
005c0000000000003e79,3,2,2,True,False
005c0000000000003e7a,3,2,2,True,False
005c0000000000003e7b,3,2,2,True,False
005c0000000000003e7c,48,2,2,True,False
005c0000000000003e7d,3,2,2,True,False
005c0000000000003e7e,48,2,2,True,False
005c0000000000003e7f,7,3,3,True,False
005c0000000000003e83,12,2,2,True,False
005c0000000000003e8f,50,2,3,True,False
005c0000000000003e93,8,1,1,True,False
005c0000000000003e99,3,2,2,True,False
005c0000000000003e9a,14,3,3,True,False
005c0000000000003e9b,6,2,2,True,False
005c0000000000003e9d,4,1,1,True,False
005c0000000000003e9e,4,1,1,True,False
005c0000000000003ea2,60,4,4,True,False
005c0000000000003ea3,4,1,1,True,False
005c0000000000003ea4,8,1,1,True,False
005c0000000000003ea7,60,4,4,True,False
005c0000000000003ea8,4,1,1,True,False
005c0000000000003ea9,6,2,2,True,False
005c0000000000003eaa,4,1,1,True,False
005c0000000000003eab,63,6,6,True,False
005c0000000000003eae,31,5,5,True,False
005c0000000000003eaf,1,1,1,True,False
005c0000000000003eb6,63,6,6,True,False
005c0000000000003eb8,63,6,6,True,False
005c0000000000003eb9,57,3,4,True,False
005c0000000000003ebb,30,4,4,True,False
005c0000000000003ebc,61,4,5,True,False
005c0000000000003ebd,57,3,4,True,False
005c0000000000003ebe,61,4,5,True,False
005c0000000000003ebf,31,5,5,True,False
005c0000000000003ec0,15,4,4,True,False
005c0000000000003ec1,33,1,2,True,False
005c0000000000003ec2,31,5,5,True,False
005c0000000000003ec3,63,6,6,True,False
005c0000000000003ec4,3,2,2,True,False
005c0000000000003ec5,15,4,4,True,False
005c0000000000003ec7,47,4,5,True,False
005c0000000000003ec9,3,2,2,True,False
005c0000000000003eca,27,2,4,True,False
005c0000000000003ecb,3,2,2,True,False
005c0000000000003ecc,29,3,4,True,False
005c0000000000003ecf,32,1,1,True,False
005c0000000000003ed1,32,1,1,True,False
005c0000000000003ed2,27,2,4,True,False
005c0000000000003ed4,16,1,1,True,False
005c0000000000003ed9,14,3,3,True,False
005c0000000000003edb,5,1,2,True,False
005c0000000000003edd,15,4,4,True,False
005c0000000000003ede,13,2,3,True,False
005c0000000000003eea,1,1,1,True,False
005c0000000000003eeb,14,3,3,True,False
005c0000000000003eed,34,1,2,True,False
005c0000000000003eee,63,6,6,True,False
005c0000000000003eef,32,1,1,True,False
005c0000000000003ef1,61,4,5,True,False
005c0000000000003ef2,14,3,3,True,False
005c0000000000003f00,52,2,3,True,False
005c0000000000003f01,16,1,1,True,False
005c0000000000003f05,61,4,5,True,False
005c0000000000003f06,49,2,3,True,False
005c0000000000003f07,1,1,1,True,False
005c0000000000003f09,2,1,1,True,False
005c0000000000003f0c,21,1,3,True,False
005c0000000000003f0f,20,1,2,True,False
005c0000000000003f10,35,2,3,True,False
005c0000000000003f11,34,1,2,True,False
005c0000000000003f12,4,1,1,True,False
005c0000000000003f13,40,1,2,True,False
005c0000000000003f15,8,1,1,True,False
005c0000000000003f16,14,3,3,True,False
005c0000000000003f17,8,1,1,True,False
005c0000000000003f18,4,1,1,True,False
005c0000000000003f19,16,1,1,True,False
005c0000000000003f1a,16,1,1,True,False
005c0000000000003f1b,16,1,1,True,False
005c0000000000003f1c,20,1,2,True,False
005c0000000000003f1d,14,3,3,True,False
005c0000000000003f1e,2,1,1,True,False
005c0000000000003f1f,30,4,4,True,False
005c0000000000003f20,6,2,2,True,False
005c0000000000003f21,2,1,1,True,False
005c0000000000003f22,2,1,1,True,False
005c0000000000003f23,20,1,2,True,False
005c0000000000003f25,20,1,2,True,False
005c0000000000003f26,16,1,1,True,False
005c0000000000003f29,8,1,1,True,False
005c0000000000003f2a,4,1,1,True,False
005c0000000000003f2b,8,1,1,True,False
005c0000000000003f2f,6,2,2,True,False
005c0000000000003f30,22,2,3,True,False
005c0000000000003f31,14,3,3,True,False
005c0000000000003f32,4,1,1,True,False
005c0000000000003f33,22,2,3,True,False
005c0000000000003f34,57,3,4,True,False
005c0000000000003f35,4,1,1,True,False
005c0000000000003f36,6,2,2,True,False
005c0000000000003f37,14,3,3,True,False
005c0000000000003f38,6,2,2,True,False
005c0000000000003f39,6,2,2,True,False
005c0000000000003f3a,6,2,2,True,False
005c0000000000003f3b,6,2,2,True,False
005c0000000000003f3c,19,2,3,True,False
005c0000000000003f3d,4,1,1,True,False
005c0000000000003f3e,2,1,1,True,False
005c0000000000003f3f,57,3,4,True,False
005c0000000000003f40,3,2,2,True,False
005c0000000000003f41,19,2,3,True,False
005c0000000000003f42,2,1,1,True,False
005c0000000000003f43,12,2,2,True,False
005c0000000000003f44,4,1,1,True,False
005c0000000000003f45,4,1,1,True,False
005c0000000000003f46,4,1,1,True,False
005c0000000000003f47,4,1,1,True,False
005c0000000000003f48,4,1,1,True,False
005c0000000000003f49,26,2,3,True,False
005c0000000000003f4a,15,4,4,True,False
005c0000000000003f4b,27,2,4,True,False
005c0000000000003f4c,25,2,3,True,False
005c0000000000003f51,4,1,1,True,False
005c0000000000003f52,4,1,1,True,False
005c0000000000003f53,4,1,1,True,False
005c0000000000003f54,27,2,4,True,False
005c0000000000003f55,18,1,2,True,False
005c0000000000003f58,24,2,2,True,False
005c0000000000003f5a,25,2,3,True,False
005c0000000000003f5b,2,1,1,True,False
005c0000000000003f5d,4,1,1,True,False
005c0000000000003f5e,9,1,2,True,False
005c0000000000003f5f,11,2,3,True,False
005c0000000000003f60,11,2,3,True,False
005c0000000000003f61,16,1,1,True,False
005c0000000000003f62,16,1,1,True,False
005c0000000000003f63,27,2,4,True,False
005c0000000000003f64,4,1,1,True,False
005c0000000000003f6c,4,1,1,True,False
005c0000000000003f73,24,2,2,True,False
005c0000000000003f75,56,3,3,True,False
005c0000000000003f76,8,1,1,True,False
005c0000000000003f77,1,1,1,True,False
005c0000000000003f79,48,2,2,True,False
005c0000000000003f7a,46,3,4,True,False
005c0000000000003f7b,46,3,4,True,False
005c0000000000003f7e,32,1,1,True,False
005c0000000000003f7f,32,1,1,True,False
005c0000000000003f81,56,3,3,True,False
005c0000000000003f83,48,2,2,True,False
005c0000000000003f84,50,2,3,True,False
005c0000000000003f86,32,1,1,True,False
005c0000000000003f87,4,1,1,True,False
005c0000000000003f88,34,1,2,True,False
005c0000000000003f8d,16,1,1,True,False
005c0000000000003f8e,12,2,2,True,False
005c0000000000003f8f,34,1,2,True,False
005c0000000000003f91,48,2,2,True,False
005c0000000000003f92,56,3,3,True,False
005c0000000000003f93,48,2,2,True,False
005c0000000000003f94,32,1,1,True,False
005c0000000000003f95,56,3,3,True,False
005c0000000000003f97,48,2,2,True,False
005c0000000000003f9a,8,1,1,True,False
005c0000000000003f9b,58,3,4,True,False
005c0000000000003f9d,16,1,1,True,False
005c0000000000003f9f,32,1,1,True,False
005c0000000000003fa1,32,1,1,True,False
005c0000000000003fa3,32,1,1,True,False
005c0000000000003fa4,1,1,1,True,False
005c0000000000003fa5,1,1,1,True,False
005c0000000000003fa8,26,2,3,True,False
005c0000000000003fab,10,1,2,True,False
005c0000000000003fac,62,5,5,True,False
005c0000000000003fad,2,1,1,True,False
005c0000000000003faf,8,1,1,True,False
005c0000000000003fb6,19,2,3,True,False
005c0000000000003fb9,26,2,3,True,False
005c0000000000003fba,12,2,2,True,False
005c0000000000003fbd,50,2,3,True,False
005c0000000000003fbe,56,3,3,True,False
005c0000000000003fbf,2,1,1,True,False
005c0000000000003fc1,32,1,1,True,False
005c0000000000003fc2,42,1,3,True,False
005c0000000000003fc3,22,2,3,True,False
005c0000000000003fc7,4,1,1,True,False
005c0000000000003fc8,43,2,4,True,False
005c0000000000003fc9,2,1,1,True,False
005c0000000000003fca,2,1,1,True,False
005c0000000000003fcb,18,1,2,True,False
005c0000000000003fcc,47,4,5,True,False
005c0000000000003fce,24,2,2,True,False
005c0000000000003fcf,32,1,1,True,False
005c0000000000003fd0,12,2,2,True,False
005c0000000000003fd1,32,1,1,True,False
005c0000000000003fd2,36,1,2,True,False
005c0000000000003fd3,32,1,1,True,False
005c0000000000003fd8,1,1,1,True,False
005c0000000000003fd9,15,4,4,True,False
005c0000000000003fdb,32,1,1,True,False
005c0000000000003fdc,16,1,1,True,False
005c0000000000003fe4,31,5,5,True,False
005c0000000000003fe5,42,1,3,True,False
005c0000000000003fe6,27,2,4,True,False
005c0000000000003fea,17,1,2,True,False
005c0000000000003feb,1,1,1,True,False
005c0000000000003fec,56,3,3,True,False
005c0000000000003fee,7,3,3,True,False
005c0000000000003ff0,48,2,2,True,False
005c0000000000003ff1,59,3,5,True,False
005c0000000000003ff6,40,1,2,True,False
005c0000000000003ff7,33,1,2,True,False
005c0000000000003ff8,1,1,1,True,False
005c0000000000003ffa,40,1,2,True,False
005c0000000000003ffb,8,1,1,True,False
005c0000000000003ffc,32,1,1,True,False
005c0000000000003ffd,59,3,5,True,False
005c0000000000003fff,32,1,1,True,False
005c0000000000004007,63,6,6,True,False
005c0000000000004009,25,2,3,True,False
005c000000000000400a,2,1,1,True,False
005c000000000000400b,31,5,5,True,False
005c000000000000400d,56,3,3,True,False
005c0000000000004011,2,1,1,True,False
005c0000000000004012,8,1,1,True,False
005c0000000000004014,2,1,1,True,False
005c0000000000004015,2,1,1,True,False
005c0000000000004017,4,1,1,True,False
005c0000000000004019,59,3,5,True,False
005c000000000000401a,30,4,4,True,False
005c000000000000401b,2,1,1,True,False
005c000000000000401c,10,1,2,True,False
005c000000000000401d,10,1,2,True,False
005c000000000000401e,60,4,4,True,False
005c000000000000401f,48,2,2,True,False
005c0000000000004020,48,2,2,True,False
005c0000000000004023,48,2,2,True,False
005c0000000000004024,56,3,3,True,False
005c0000000000004025,48,2,2,True,False
005c0000000000004026,32,1,1,True,False
005c0000000000004027,48,2,2,True,False
005c000000000000402a,36,1,2,True,False
005c000000000000402b,32,1,1,True,False
005c000000000000402d,48,2,2,True,False
005c000000000000402e,1,1,1,True,False
005c0000000000004030,57,3,4,True,False
005c0000000000004031,57,3,4,True,False
005c0000000000004032,49,2,3,True,False
005c0000000000004033,32,1,1,True,False
005c0000000000004034,49,2,3,True,False
005c0000000000004035,42,1,3,True,False
005c0000000000004036,10,1,2,True,False
005c0000000000004037,57,3,4,True,False
005c0000000000004038,3,2,2,True,False
005c0000000000004039,1,1,1,True,False
005c000000000000403b,31,5,5,True,False
005c000000000000403d,63,6,6,True,False
005c0000000000004041,24,2,2,True,False
005c0000000000004042,11,2,3,True,False
005c0000000000004045,8,1,1,True,False
005c0000000000004046,8,1,1,True,False
005c0000000000004049,15,4,4,True,False
005c000000000000404c,14,3,3,True,False
005c000000000000404f,63,6,6,True,False
005c0000000000004052,63,6,6,True,False
005c0000000000004053,4,1,1,True,False
005c0000000000004055,62,5,5,True,False
005c0000000000004056,40,1,2,True,False
005c0000000000004057,2,1,1,True,False
005c0000000000004058,17,1,2,True,False
005c000000000000405b,63,6,6,True,False
005c000000000000405d,63,6,6,True,False
005c000000000000405e,31,5,5,True,False
005c0000000000004064,2,1,1,True,False
005c0000000000004066,4,1,1,True,False
005c0000000000004068,62,5,5,True,False
005c0000000000004069,30,4,4,True,False
005c000000000000406c,63,6,6,True,False
005c000000000000406d,31,5,5,True,False
005c000000000000406e,63,6,6,True,False
005c000000000000406f,36,1,2,True,False
005c0000000000004070,4,1,1,True,False
005c0000000000004073,2,1,1,True,False
005c0000000000004074,48,2,2,True,False
005c0000000000004075,8,1,1,True,False
005c0000000000004076,32,1,1,True,False
005c0000000000004077,59,3,5,True,False
005c0000000000004079,35,2,3,True,False
005c000000000000407c,35,2,3,True,False
005c000000000000407e,59,3,5,True,False
005c000000000000407f,58,3,4,True,False
005c0000000000004080,12,2,2,True,False
005c0000000000004082,6,2,2,True,False
005c0000000000004085,42,1,3,True,False
005c0000000000004086,58,3,4,True,False
005c0000000000004087,54,2,4,True,False
005c0000000000004089,49,2,3,True,False
005c000000000000408a,32,1,1,True,False
005c000000000000408b,42,1,3,True,False
005c000000000000408c,28,3,3,True,False
005c000000000000408e,52,2,3,True,False
005c0000000000004090,32,1,1,True,False
005c0000000000004091,54,2,4,True,False
005c0000000000004092,8,1,1,True,False
005c0000000000004096,44,2,3,True,False
005c0000000000004097,16,1,1,True,False
005c000000000000409e,4,1,1,True,False
005c000000000000409f,4,1,1,True,False
005c00000000000040a0,7,3,3,True,False
005c00000000000040a1,3,2,2,True,False
005c00000000000040b1,4,1,1,True,False
005c00000000000040b2,4,1,1,True,False
005c00000000000040b3,4,1,1,True,False
005c00000000000040b4,4,1,1,True,False
005c00000000000040b5,4,1,1,True,False
005c00000000000040b6,4,1,1,True,False
005c00000000000040b7,4,1,1,True,False
005c00000000000040ba,4,1,1,True,False
005c00000000000040be,4,1,1,True,False
005c00000000000040bf,4,1,1,True,False
005c00000000000040c0,4,1,1,True,False
005c00000000000040c1,4,1,1,True,False
005c00000000000040c2,4,1,1,True,False
005c00000000000040c3,4,1,1,True,False
005c00000000000040c4,4,1,1,True,False
005c00000000000040c5,4,1,1,True,False
005c00000000000040c6,4,1,1,True,False
005c00000000000040c7,4,1,1,True,False
005c00000000000040c8,4,1,1,True,False
005c00000000000040c9,4,1,1,True,False
005c00000000000040cb,4,1,1,True,False
005c00000000000040cc,4,1,1,True,False
005c00000000000040cf,4,1,1,True,False
005c00000000000040d7,4,1,1,True,False
005c00000000000040da,4,1,1,True,False
005c00000000000040dc,4,1,1,True,False
005c00000000000040e0,4,1,1,True,False
005c00000000000040e3,32,1,1,True,False
005c00000000000040e5,4,1,1,True,False
005c00000000000040e7,32,1,1,True,False
005c00000000000040ea,4,1,1,True,False
005c00000000000040ef,8,1,1,True,False
005c00000000000040f0,56,3,3,True,False
005c00000000000040f1,20,1,2,True,False
005c00000000000040f7,8,1,1,True,False
005c00000000000040f8,24,2,2,True,False
005c00000000000040f9,16,1,1,True,False
005c00000000000040fb,4,1,1,True,False
005c00000000000040fd,6,2,2,True,False
005c00000000000040ff,6,2,2,True,False
005c0000000000004102,16,1,1,True,False
005c0000000000004103,4,1,1,True,False
005c000000000000410a,6,2,2,True,False
005c000000000000410b,4,1,1,True,False
