orch_id,mask,longest,years_active,ever_cover,never_cover
00550000000000006b19,1,1,1,True,False
00550000000000006b1b,1,1,1,True,False
00550000000000006b1e,4,1,1,True,False
00550000000000006b1f,4,1,1,True,False
00550000000000006b21,4,1,1,True,False
00550000000000006b22,5,1,2,True,False
00550000000000006b25,3,2,2,True,False
00550000000000006b28,5,1,2,True,False
00550000000000006b29,16,1,1,True,False
00550000000000006b2a,32,1,1,True,False
00550000000000006b2b,3,2,2,True,False
00550000000000006b2e,39,3,4,True,False
00550000000000006b30,3,2,2,True,False
00550000000000006b31,27,2,4,True,False
00550000000000006b32,2,1,1,True,False
00550000000000006b34,32,1,1,True,False
00550000000000006b3c,4,1,1,True,False
00550000000000006b4b,6,2,2,True,False
00550000000000006b50,6,2,2,True,False
00550000000000006b5c,63,6,6,True,False
00550000000000006b66,24,2,2,True,False
00550000000000006b69,4,1,1,True,False
00550000000000006b6a,48,2,2,True,False
00550000000000006b6d,10,1,2,True,False
00550000000000006b6e,48,2,2,True,False
00550000000000006b6f,2,1,1,True,False
00550000000000006b79,32,1,1,True,False
00550000000000006b7b,26,2,3,True,False
00550000000000006b7d,48,2,2,True,False
00550000000000006b86,5,1,2,True,False
00550000000000006b91,2,1,1,True,False
00550000000000006b93,1,1,1,True,False
00550000000000006b95,18,1,2,True,False
00550000000000006ba0,27,2,4,True,False
00550000000000006ba1,32,1,1,True,False
00550000000000006ba3,32,1,1,True,False
00550000000000006ba9,24,2,2,True,False
00550000000000006bae,1,1,1,True,False
00550000000000006bb9,19,2,3,True,False
00550000000000006bba,1,1,1,True,False
00550000000000006bc2,34,1,2,True,False
00550000000000006bc7,48,2,2,True,False
00550000000000006bc8,32,1,1,True,False
00550000000000006bca,4,1,1,True,False
00550000000000006bcd,4,1,1,True,False
00550000000000006bd4,32,1,1,True,False
00550000000000006bd7,16,1,1,True,False
00550000000000006bdf,3,2,2,True,False
00550000000000006be2,4,1,1,True,False
00550000000000006be3,16,1,1,True,False
00550000000000006be8,32,1,1,True,False
00550000000000006bed,6,2,2,True,False
00550000000000006bee,60,4,4,True,False
00550000000000006bf2,32,1,1,True,False
00550000000000006bf5,37,1,3,True,False
